Dataset Size,Number of Ants,Alpha,Beta,Evaporation,Q,Iterations,Result
100,30,2.20,3.50,1.00,7,100,2218.0
100,30,2.20,3.50,1.00,7,150,2080.0
100,30,2.20,3.50,1.00,7,200,2031.0
100,30,2.20,3.50,1.00,9,50,2329.0
100,30,2.20,3.50,1.00,9,100,2182.0
100,30,2.20,3.50,1.00,9,150,2068.0
100,30,2.20,3.50,1.00,9,200,1971.0
100,30,2.20,3.50,1.00,11,50,2331.0
100,30,2.20,3.50,1.00,11,100,2123.0
100,30,2.20,3.50,1.00,11,150,2005.0
100,30,2.20,3.50,1.00,11,200,1924.0
100,30,2.20,3.50,1.00,13,50,2257.0
100,30,2.20,3.50,1.00,13,100,2028.0
100,30,2.20,3.50,1.00,13,150,1972.0
100,30,2.20,3.50,1.00,13,200,1832.0
100,30,2.20,4.00,0.10,1,50,1912.0
100,30,2.20,4.00,0.10,1,100,1912.0
100,30,2.20,4.00,0.10,1,150,1912.0
100,30,2.20,4.00,0.10,1,200,1912.0
100,30,2.20,4.00,0.10,3,50,1910.0
100,30,2.20,4.00,0.10,3,100,1910.0
100,30,2.20,4.00,0.10,3,150,1910.0
100,30,2.20,4.00,0.10,3,200,1910.0
100,30,2.20,4.00,0.10,5,50,1910.0
100,30,2.20,4.00,0.10,5,100,1910.0
100,30,2.20,4.00,0.10,5,150,1910.0
100,30,2.20,4.00,0.10,5,200,1910.0
100,30,2.20,4.00,0.10,7,50,1904.0
100,30,2.20,4.00,0.10,7,100,1904.0
100,30,2.20,4.00,0.10,7,150,1904.0
100,30,2.20,4.00,0.10,7,200,1904.0
100,30,2.20,4.00,0.10,9,50,1924.0
100,30,2.20,4.00,0.10,9,100,1924.0
100,30,2.20,4.00,0.10,9,150,1924.0
100,30,2.20,4.00,0.10,9,200,1924.0
100,30,2.20,4.00,0.10,11,50,1921.0
100,30,2.20,4.00,0.10,11,100,1921.0
100,30,2.20,4.00,0.10,11,150,1921.0
100,30,2.20,4.00,0.10,11,200,1921.0
100,30,2.20,4.00,0.10,13,50,1873.0
100,30,2.20,4.00,0.10,13,100,1873.0
100,30,2.20,4.00,0.10,13,150,1873.0
100,30,2.20,4.00,0.10,13,200,1873.0
100,30,2.20,4.00,0.20,1,50,1896.0
100,30,2.20,4.00,0.20,1,100,1896.0
100,30,2.20,4.00,0.20,1,150,1896.0
100,30,2.20,4.00,0.20,1,200,1896.0
100,30,2.20,4.00,0.20,3,50,1869.0
100,30,2.20,4.00,0.20,3,100,1869.0
100,30,2.20,4.00,0.20,3,150,1869.0
100,30,2.20,4.00,0.20,3,200,1869.0
100,30,2.20,4.00,0.20,5,50,1894.0
100,30,2.20,4.00,0.20,5,100,1894.0
100,30,2.20,4.00,0.20,5,150,1894.0
100,30,2.20,4.00,0.20,5,200,1894.0
100,30,2.20,4.00,0.20,7,50,1928.0
100,30,2.20,4.00,0.20,7,100,1928.0
100,30,2.20,4.00,0.20,7,150,1928.0
100,30,2.20,4.00,0.20,7,200,1928.0
100,30,2.20,4.00,0.20,9,50,1873.0
100,30,2.20,4.00,0.20,9,100,1873.0
100,30,2.20,4.00,0.20,9,150,1873.0
100,30,2.20,4.00,0.20,9,200,1873.0
100,30,2.20,4.00,0.20,11,50,1886.0
100,30,2.20,4.00,0.20,11,100,1886.0
100,30,2.20,4.00,0.20,11,150,1886.0
100,30,2.20,4.00,0.20,11,200,1886.0
100,30,2.20,4.00,0.20,13,50,1953.0
100,30,2.20,4.00,0.20,13,100,1953.0
100,30,2.20,4.00,0.20,13,150,1953.0
100,30,2.20,4.00,0.20,13,200,1953.0
100,30,2.20,4.00,0.30,1,50,1888.0
100,30,2.20,4.00,0.30,1,100,1888.0
100,30,2.20,4.00,0.30,1,150,1888.0
100,30,2.20,4.00,0.30,1,200,1888.0
100,30,2.20,4.00,0.30,3,50,1908.0
100,30,2.20,4.00,0.30,3,100,1908.0
100,30,2.20,4.00,0.30,3,150,1908.0
100,30,2.20,4.00,0.30,3,200,1908.0
100,30,2.20,4.00,0.30,5,50,1906.0
100,30,2.20,4.00,0.30,5,100,1906.0
100,30,2.20,4.00,0.30,5,150,1906.0
100,30,2.20,4.00,0.30,5,200,1906.0
100,30,2.20,4.00,0.30,7,50,1941.0
100,30,2.20,4.00,0.30,7,100,1935.0
100,30,2.20,4.00,0.30,7,150,1935.0
100,30,2.20,4.00,0.30,7,200,1935.0
100,30,2.20,4.00,0.30,9,50,1909.0
100,30,2.20,4.00,0.30,9,100,1909.0
100,30,2.20,4.00,0.30,9,150,1909.0
100,30,2.20,4.00,0.30,9,200,1909.0
100,30,2.20,4.00,0.30,11,50,1875.0
100,30,2.20,4.00,0.30,11,100,1875.0
100,30,2.20,4.00,0.30,11,150,1875.0
100,30,2.20,4.00,0.30,11,200,1875.0
100,30,2.20,4.00,0.30,13,50,1974.0
100,30,2.20,4.00,0.30,13,100,1974.0
100,30,2.20,4.00,0.30,13,150,1974.0
100,30,2.20,4.00,0.30,13,200,1974.0
100,30,2.20,4.00,0.40,1,50,1905.0
100,30,2.20,4.00,0.40,1,100,1903.0
100,30,2.20,4.00,0.40,1,150,1903.0
100,30,2.20,4.00,0.40,1,200,1902.0
100,30,2.20,4.00,0.40,3,50,1910.0
100,30,2.20,4.00,0.40,3,100,1910.0
100,30,2.20,4.00,0.40,3,150,1907.0
100,30,2.20,4.00,0.40,3,200,1907.0
100,30,2.20,4.00,0.40,5,50,1864.0
100,30,2.20,4.00,0.40,5,100,1864.0
100,30,2.20,4.00,0.40,5,150,1864.0
100,30,2.20,4.00,0.40,5,200,1864.0
100,30,2.20,4.00,0.40,7,50,1889.0
100,30,2.20,4.00,0.40,7,100,1884.0
100,30,2.20,4.00,0.40,7,150,1884.0
100,30,2.20,4.00,0.40,7,200,1884.0
100,30,2.20,4.00,0.40,9,50,1853.0
100,30,2.20,4.00,0.40,9,100,1853.0
100,30,2.20,4.00,0.40,9,150,1853.0
100,30,2.20,4.00,0.40,9,200,1853.0
100,30,2.20,4.00,0.40,11,50,1872.0
100,30,2.20,4.00,0.40,11,100,1872.0
100,30,2.20,4.00,0.40,11,150,1872.0
100,30,2.20,4.00,0.40,11,200,1872.0
100,30,2.20,4.00,0.40,13,50,1835.0
100,30,2.20,4.00,0.40,13,100,1835.0
100,30,2.20,4.00,0.40,13,150,1835.0
100,30,2.20,4.00,0.40,13,200,1835.0
100,30,2.20,4.00,0.50,1,50,1872.0
100,30,2.20,4.00,0.50,1,100,1872.0
100,30,2.20,4.00,0.50,1,150,1872.0
100,30,2.20,4.00,0.50,1,200,1872.0
100,30,2.20,4.00,0.50,3,50,1903.0
100,30,2.20,4.00,0.50,3,100,1903.0
100,30,2.20,4.00,0.50,3,150,1903.0
100,30,2.20,4.00,0.50,3,200,1903.0
100,30,2.20,4.00,0.50,5,50,1893.0
100,30,2.20,4.00,0.50,5,100,1893.0
100,30,2.20,4.00,0.50,5,150,1893.0
100,30,2.20,4.00,0.50,5,200,1893.0
100,30,2.20,4.00,0.50,7,50,1882.0
100,30,2.20,4.00,0.50,7,100,1882.0
100,30,2.20,4.00,0.50,7,150,1882.0
100,30,2.20,4.00,0.50,7,200,1882.0
100,30,2.20,4.00,0.50,9,50,1885.0
100,30,2.20,4.00,0.50,9,100,1885.0
100,30,2.20,4.00,0.50,9,150,1885.0
100,30,2.20,4.00,0.50,9,200,1885.0
100,30,2.20,4.00,0.50,11,50,1882.0
100,30,2.20,4.00,0.50,11,100,1882.0
100,30,2.20,4.00,0.50,11,150,1882.0
100,30,2.20,4.00,0.50,11,200,1882.0
100,30,2.20,4.00,0.50,13,50,1916.0
100,30,2.20,4.00,0.50,13,100,1916.0
100,30,2.20,4.00,0.50,13,150,1916.0
100,30,2.20,4.00,0.50,13,200,1916.0
100,30,2.20,4.00,0.60,1,50,1868.0
100,30,2.20,4.00,0.60,1,100,1868.0
100,30,2.20,4.00,0.60,1,150,1868.0
100,30,2.20,4.00,0.60,1,200,1868.0
100,30,2.20,4.00,0.60,3,50,1900.0
100,30,2.20,4.00,0.60,3,100,1900.0
100,30,2.20,4.00,0.60,3,150,1900.0
100,30,2.20,4.00,0.60,3,200,1900.0
100,30,2.20,4.00,0.60,5,50,1892.0
100,30,2.20,4.00,0.60,5,100,1892.0
100,30,2.20,4.00,0.60,5,150,1892.0
100,30,2.20,4.00,0.60,5,200,1892.0
100,30,2.20,4.00,0.60,7,50,1869.0
100,30,2.20,4.00,0.60,7,100,1869.0
100,30,2.20,4.00,0.60,7,150,1869.0
100,30,2.20,4.00,0.60,7,200,1869.0
100,30,2.20,4.00,0.60,9,50,1861.0
100,30,2.20,4.00,0.60,9,100,1861.0
100,30,2.20,4.00,0.60,9,150,1861.0
100,30,2.20,4.00,0.60,9,200,1861.0
100,30,2.20,4.00,0.60,11,50,1898.0
100,30,2.20,4.00,0.60,11,100,1898.0
100,30,2.20,4.00,0.60,11,150,1898.0
100,30,2.20,4.00,0.60,11,200,1898.0
100,30,2.20,4.00,0.60,13,50,1857.0
100,30,2.20,4.00,0.60,13,100,1857.0
100,30,2.20,4.00,0.60,13,150,1857.0
100,30,2.20,4.00,0.60,13,200,1857.0
100,30,2.20,4.00,0.70,1,50,1910.0
100,30,2.20,4.00,0.70,1,100,1879.0
100,30,2.20,4.00,0.70,1,150,1879.0
100,30,2.20,4.00,0.70,1,200,1879.0
100,30,2.20,4.00,0.70,3,50,1892.0
100,30,2.20,4.00,0.70,3,100,1892.0
100,30,2.20,4.00,0.70,3,150,1892.0
100,30,2.20,4.00,0.70,3,200,1892.0
100,30,2.20,4.00,0.70,5,50,1901.0
100,30,2.20,4.00,0.70,5,100,1901.0
100,30,2.20,4.00,0.70,5,150,1901.0
100,30,2.20,4.00,0.70,5,200,1901.0
100,30,2.20,4.00,0.70,7,50,1890.0
100,30,2.20,4.00,0.70,7,100,1882.0
100,30,2.20,4.00,0.70,7,150,1882.0
100,30,2.20,4.00,0.70,7,200,1882.0
100,30,2.20,4.00,0.70,9,50,1873.0
100,30,2.20,4.00,0.70,9,100,1873.0
100,30,2.20,4.00,0.70,9,150,1873.0
100,30,2.20,4.00,0.70,9,200,1873.0
100,30,2.20,4.00,0.70,11,50,1885.0
100,30,2.20,4.00,0.70,11,100,1874.0
100,30,2.20,4.00,0.70,11,150,1874.0
100,30,2.20,4.00,0.70,11,200,1874.0
100,30,2.20,4.00,0.70,13,50,1837.0
100,30,2.20,4.00,0.70,13,100,1837.0
100,30,2.20,4.00,0.70,13,150,1837.0
100,30,2.20,4.00,0.70,13,200,1837.0
100,30,2.20,4.00,0.80,1,50,1852.0
100,30,2.20,4.00,0.80,1,100,1852.0
100,30,2.20,4.00,0.80,1,150,1852.0
100,30,2.20,4.00,0.80,1,200,1852.0
100,30,2.20,4.00,0.80,3,50,1868.0
100,30,2.20,4.00,0.80,3,100,1868.0
100,30,2.20,4.00,0.80,3,150,1868.0
100,30,2.20,4.00,0.80,3,200,1868.0
100,30,2.20,4.00,0.80,5,50,1849.0
100,30,2.20,4.00,0.80,5,100,1849.0
100,30,2.20,4.00,0.80,5,150,1849.0
100,30,2.20,4.00,0.80,5,200,1849.0
100,30,2.20,4.00,0.80,7,50,1870.0
100,30,2.20,4.00,0.80,7,100,1870.0
100,30,2.20,4.00,0.80,7,150,1870.0
100,30,2.20,4.00,0.80,7,200,1870.0
100,30,2.20,4.00,0.80,9,50,1882.0
100,30,2.20,4.00,0.80,9,100,1882.0
100,30,2.20,4.00,0.80,9,150,1882.0
100,30,2.20,4.00,0.80,9,200,1882.0
100,30,2.20,4.00,0.80,11,50,1862.0
100,30,2.20,4.00,0.80,11,100,1862.0
100,30,2.20,4.00,0.80,11,150,1862.0
100,30,2.20,4.00,0.80,11,200,1862.0
100,30,2.20,4.00,0.80,13,50,1822.0
100,30,2.20,4.00,0.80,13,100,1822.0
100,30,2.20,4.00,0.80,13,150,1822.0
100,30,2.20,4.00,0.80,13,200,1822.0
100,30,2.20,4.00,0.90,1,50,1989.0
100,30,2.20,4.00,0.90,1,100,1850.0
100,30,2.20,4.00,0.90,1,150,1850.0
100,30,2.20,4.00,0.90,1,200,1850.0
100,30,2.20,4.00,0.90,3,50,1866.0
100,30,2.20,4.00,0.90,3,100,1846.0
100,30,2.20,4.00,0.90,3,150,1846.0
100,30,2.20,4.00,0.90,3,200,1846.0
100,30,2.20,4.00,0.90,5,50,1880.0
100,30,2.20,4.00,0.90,5,100,1880.0
100,30,2.20,4.00,0.90,5,150,1859.0
100,30,2.20,4.00,0.90,5,200,1859.0
100,30,2.20,4.00,0.90,7,50,1850.0
100,30,2.20,4.00,0.90,7,100,1823.0
100,30,2.20,4.00,0.90,7,150,1823.0
100,30,2.20,4.00,0.90,7,200,1823.0
100,30,2.20,4.00,0.90,9,50,1851.0
100,30,2.20,4.00,0.90,9,100,1851.0
100,30,2.20,4.00,0.90,9,150,1851.0
100,30,2.20,4.00,0.90,9,200,1851.0
100,30,2.20,4.00,0.90,11,50,1851.0
100,30,2.20,4.00,0.90,11,100,1851.0
100,30,2.20,4.00,0.90,11,150,1851.0
100,30,2.20,4.00,0.90,11,200,1851.0
100,30,2.20,4.00,0.90,13,50,1876.0
100,30,2.20,4.00,0.90,13,100,1862.0
100,30,2.20,4.00,0.90,13,150,1862.0
100,30,2.20,4.00,0.90,13,200,1862.0
100,30,2.20,4.00,1.00,1,50,2295.0
100,30,2.20,4.00,1.00,1,100,2295.0
100,30,2.20,4.00,1.00,1,150,2295.0
100,30,2.20,4.00,1.00,1,200,2244.0
100,30,2.20,4.00,1.00,3,50,2280.0
100,30,2.20,4.00,1.00,3,100,2189.0
100,30,2.20,4.00,1.00,3,150,2091.0
100,30,2.20,4.00,1.00,3,200,2091.0
100,30,2.20,4.00,1.00,5,50,2304.0
100,30,2.20,4.00,1.00,5,100,2153.0
100,30,2.20,4.00,1.00,5,150,2085.0
100,30,2.20,4.00,1.00,5,200,2022.0
100,30,2.20,4.00,1.00,7,50,2257.0
100,30,2.20,4.00,1.00,7,100,2061.0
100,30,2.20,4.00,1.00,7,150,2020.0
100,30,2.20,4.00,1.00,7,200,1986.0
100,30,2.20,4.00,1.00,9,50,2185.0
100,30,2.20,4.00,1.00,9,100,2034.0
100,30,2.20,4.00,1.00,9,150,1989.0
100,30,2.20,4.00,1.00,9,200,1963.0
100,30,2.20,4.00,1.00,11,50,2171.0
100,30,2.20,4.00,1.00,11,100,1985.0
100,30,2.20,4.00,1.00,11,150,1969.0
100,30,2.20,4.00,1.00,11,200,1895.0
100,30,2.20,4.00,1.00,13,50,2109.0
100,30,2.20,4.00,1.00,13,100,2023.0
100,30,2.20,4.00,1.00,13,150,1910.0
100,30,2.20,4.00,1.00,13,200,1899.0
100,30,2.20,4.50,0.10,1,50,1941.0
100,30,2.20,4.50,0.10,1,100,1941.0
100,30,2.20,4.50,0.10,1,150,1941.0
100,30,2.20,4.50,0.10,1,200,1941.0
100,30,2.20,4.50,0.10,3,50,1928.0
100,30,2.20,4.50,0.10,3,100,1928.0
100,30,2.20,4.50,0.10,3,150,1928.0
100,30,2.20,4.50,0.10,3,200,1928.0
100,30,2.20,4.50,0.10,5,50,1941.0
100,30,2.20,4.50,0.10,5,100,1941.0
100,30,2.20,4.50,0.10,5,150,1941.0
100,30,2.20,4.50,0.10,5,200,1941.0
100,30,2.20,4.50,0.10,7,50,1874.0
100,30,2.20,4.50,0.10,7,100,1874.0
100,30,2.20,4.50,0.10,7,150,1874.0
100,30,2.20,4.50,0.10,7,200,1874.0
100,30,2.20,4.50,0.10,9,50,1930.0
100,30,2.20,4.50,0.10,9,100,1930.0
100,30,2.20,4.50,0.10,9,150,1922.0
100,30,2.20,4.50,0.10,9,200,1922.0
100,30,2.20,4.50,0.10,11,50,1879.0
100,30,2.20,4.50,0.10,11,100,1879.0
100,30,2.20,4.50,0.10,11,150,1879.0
100,30,2.20,4.50,0.10,11,200,1879.0
100,30,2.20,4.50,0.10,13,50,1867.0
100,30,2.20,4.50,0.10,13,100,1867.0
100,30,2.20,4.50,0.10,13,150,1852.0
100,30,2.20,4.50,0.10,13,200,1852.0
100,30,2.20,4.50,0.20,1,50,1908.0
100,30,2.20,4.50,0.20,1,100,1908.0
100,30,2.20,4.50,0.20,1,150,1894.0
100,30,2.20,4.50,0.20,1,200,1894.0
100,30,2.20,4.50,0.20,3,50,1867.0
100,30,2.20,4.50,0.20,3,100,1867.0
100,30,2.20,4.50,0.20,3,150,1867.0
100,30,2.20,4.50,0.20,3,200,1867.0
100,30,2.20,4.50,0.20,5,50,1931.0
100,30,2.20,4.50,0.20,5,100,1931.0
100,30,2.20,4.50,0.20,5,150,1931.0
100,30,2.20,4.50,0.20,5,200,1931.0
100,30,2.20,4.50,0.20,7,50,1855.0
100,30,2.20,4.50,0.20,7,100,1855.0
100,30,2.20,4.50,0.20,7,150,1855.0
100,30,2.20,4.50,0.20,7,200,1855.0
100,30,2.20,4.50,0.20,9,50,1840.0
100,30,2.20,4.50,0.20,9,100,1840.0
100,30,2.20,4.50,0.20,9,150,1840.0
100,30,2.20,4.50,0.20,9,200,1840.0
100,30,2.20,4.50,0.20,11,50,1928.0
100,30,2.20,4.50,0.20,11,100,1928.0
100,30,2.20,4.50,0.20,11,150,1928.0
100,30,2.20,4.50,0.20,11,200,1928.0
100,30,2.20,4.50,0.20,13,50,1880.0
100,30,2.20,4.50,0.20,13,100,1880.0
100,30,2.20,4.50,0.20,13,150,1880.0
100,30,2.20,4.50,0.20,13,200,1880.0
100,30,2.20,4.50,0.30,1,50,1904.0
100,30,2.20,4.50,0.30,1,100,1904.0
100,30,2.20,4.50,0.30,1,150,1904.0
100,30,2.20,4.50,0.30,1,200,1904.0
100,30,2.20,4.50,0.30,3,50,1915.0
100,30,2.20,4.50,0.30,3,100,1915.0
100,30,2.20,4.50,0.30,3,150,1915.0
100,30,2.20,4.50,0.30,3,200,1915.0
100,30,2.20,4.50,0.30,5,50,1921.0
100,30,2.20,4.50,0.30,5,100,1921.0
100,30,2.20,4.50,0.30,5,150,1921.0
100,30,2.20,4.50,0.30,5,200,1921.0
100,30,2.20,4.50,0.30,7,50,1909.0
100,30,2.20,4.50,0.30,7,100,1909.0
100,30,2.20,4.50,0.30,7,150,1909.0
100,30,2.20,4.50,0.30,7,200,1909.0
100,30,2.20,4.50,0.30,9,50,1918.0
100,30,2.20,4.50,0.30,9,100,1918.0
100,30,2.20,4.50,0.30,9,150,1918.0
100,30,2.20,4.50,0.30,9,200,1918.0
100,30,2.20,4.50,0.30,11,50,1883.0
100,30,2.20,4.50,0.30,11,100,1883.0
100,30,2.20,4.50,0.30,11,150,1883.0
100,30,2.20,4.50,0.30,11,200,1883.0
100,30,2.20,4.50,0.30,13,50,1829.0
100,30,2.20,4.50,0.30,13,100,1829.0
100,30,2.20,4.50,0.30,13,150,1829.0
100,30,2.20,4.50,0.30,13,200,1829.0
100,30,2.20,4.50,0.40,1,50,1886.0
100,30,2.20,4.50,0.40,1,100,1886.0
100,30,2.20,4.50,0.40,1,150,1886.0
100,30,2.20,4.50,0.40,1,200,1886.0
100,30,2.20,4.50,0.40,3,50,1923.0
100,30,2.20,4.50,0.40,3,100,1923.0
100,30,2.20,4.50,0.40,3,150,1923.0
100,30,2.20,4.50,0.40,3,200,1923.0
100,30,2.20,4.50,0.40,5,50,1916.0
100,30,2.20,4.50,0.40,5,100,1916.0
100,30,2.20,4.50,0.40,5,150,1916.0
100,30,2.20,4.50,0.40,5,200,1916.0
100,30,2.20,4.50,0.40,7,50,1860.0
100,30,2.20,4.50,0.40,7,100,1860.0
100,30,2.20,4.50,0.40,7,150,1860.0
100,30,2.20,4.50,0.40,7,200,1860.0
100,30,2.20,4.50,0.40,9,50,1921.0
100,30,2.20,4.50,0.40,9,100,1921.0
100,30,2.20,4.50,0.40,9,150,1921.0
100,30,2.20,4.50,0.40,9,200,1921.0
100,30,2.20,4.50,0.40,11,50,1898.0
100,30,2.20,4.50,0.40,11,100,1898.0
100,30,2.20,4.50,0.40,11,150,1898.0
100,30,2.20,4.50,0.40,11,200,1898.0
100,30,2.20,4.50,0.40,13,50,1913.0
100,30,2.20,4.50,0.40,13,100,1913.0
100,30,2.20,4.50,0.40,13,150,1913.0
100,30,2.20,4.50,0.40,13,200,1913.0
100,30,2.20,4.50,0.50,1,50,1929.0
100,30,2.20,4.50,0.50,1,100,1929.0
100,30,2.20,4.50,0.50,1,150,1929.0
100,30,2.20,4.50,0.50,1,200,1929.0
100,30,2.20,4.50,0.50,3,50,1892.0
100,30,2.20,4.50,0.50,3,100,1892.0
100,30,2.20,4.50,0.50,3,150,1892.0
100,30,2.20,4.50,0.50,3,200,1892.0
100,30,2.20,4.50,0.50,5,50,1849.0
100,30,2.20,4.50,0.50,5,100,1849.0
100,30,2.20,4.50,0.50,5,150,1849.0
100,30,2.20,4.50,0.50,5,200,1849.0
100,30,2.20,4.50,0.50,7,50,1881.0
100,30,2.20,4.50,0.50,7,100,1881.0
100,30,2.20,4.50,0.50,7,150,1881.0
100,30,2.20,4.50,0.50,7,200,1881.0
100,30,2.20,4.50,0.50,9,50,1847.0
100,30,2.20,4.50,0.50,9,100,1847.0
100,30,2.20,4.50,0.50,9,150,1847.0
100,30,2.20,4.50,0.50,9,200,1847.0
100,30,2.20,4.50,0.50,11,50,1842.0
100,30,2.20,4.50,0.50,11,100,1842.0
100,30,2.20,4.50,0.50,11,150,1842.0
100,30,2.20,4.50,0.50,11,200,1842.0
100,30,2.20,4.50,0.50,13,50,1868.0
100,30,2.20,4.50,0.50,13,100,1868.0
100,30,2.20,4.50,0.50,13,150,1868.0
100,30,2.20,4.50,0.50,13,200,1868.0
100,30,2.20,4.50,0.60,1,50,1879.0
100,30,2.20,4.50,0.60,1,100,1879.0
100,30,2.20,4.50,0.60,1,150,1879.0
100,30,2.20,4.50,0.60,1,200,1879.0
100,30,2.20,4.50,0.60,3,50,1849.0
100,30,2.20,4.50,0.60,3,100,1849.0
100,30,2.20,4.50,0.60,3,150,1849.0
100,30,2.20,4.50,0.60,3,200,1849.0
100,30,2.20,4.50,0.60,5,50,1839.0
100,30,2.20,4.50,0.60,5,100,1839.0
100,30,2.20,4.50,0.60,5,150,1839.0
100,30,2.20,4.50,0.60,5,200,1839.0
100,30,2.20,4.50,0.60,7,50,1858.0
100,30,2.20,4.50,0.60,7,100,1858.0
100,30,2.20,4.50,0.60,7,150,1858.0
100,30,2.20,4.50,0.60,7,200,1858.0
100,30,2.20,4.50,0.60,9,50,1918.0
100,30,2.20,4.50,0.60,9,100,1918.0
100,30,2.20,4.50,0.60,9,150,1918.0
100,30,2.20,4.50,0.60,9,200,1918.0
100,30,2.20,4.50,0.60,11,50,1894.0
100,30,2.20,4.50,0.60,11,100,1884.0
100,30,2.20,4.50,0.60,11,150,1884.0
100,30,2.20,4.50,0.60,11,200,1884.0
100,30,2.20,4.50,0.60,13,50,1836.0
100,30,2.20,4.50,0.60,13,100,1836.0
100,30,2.20,4.50,0.60,13,150,1836.0
100,30,2.20,4.50,0.60,13,200,1836.0
100,30,2.20,4.50,0.70,1,50,1869.0
100,30,2.20,4.50,0.70,1,100,1869.0
100,30,2.20,4.50,0.70,1,150,1869.0
100,30,2.20,4.50,0.70,1,200,1869.0
100,30,2.20,4.50,0.70,3,50,1896.0
100,30,2.20,4.50,0.70,3,100,1896.0
100,30,2.20,4.50,0.70,3,150,1896.0
100,30,2.20,4.50,0.70,3,200,1896.0
100,30,2.20,4.50,0.70,5,50,1841.0
100,30,2.20,4.50,0.70,5,100,1841.0
100,30,2.20,4.50,0.70,5,150,1841.0
100,30,2.20,4.50,0.70,5,200,1841.0
100,30,2.20,4.50,0.70,7,50,1871.0
100,30,2.20,4.50,0.70,7,100,1871.0
100,30,2.20,4.50,0.70,7,150,1871.0
100,30,2.20,4.50,0.70,7,200,1871.0
100,30,2.20,4.50,0.70,9,50,1871.0
100,30,2.20,4.50,0.70,9,100,1871.0
100,30,2.20,4.50,0.70,9,150,1871.0
100,30,2.20,4.50,0.70,9,200,1871.0
100,30,2.20,4.50,0.70,11,50,1856.0
100,30,2.20,4.50,0.70,11,100,1856.0
100,30,2.20,4.50,0.70,11,150,1856.0
100,30,2.20,4.50,0.70,11,200,1856.0
100,30,2.20,4.50,0.70,13,50,1876.0
100,30,2.20,4.50,0.70,13,100,1876.0
100,30,2.20,4.50,0.70,13,150,1876.0
100,30,2.20,4.50,0.70,13,200,1876.0
100,30,2.20,4.50,0.80,1,50,1860.0
100,30,2.20,4.50,0.80,1,100,1860.0
100,30,2.20,4.50,0.80,1,150,1860.0
100,30,2.20,4.50,0.80,1,200,1860.0
100,30,2.20,4.50,0.80,3,50,1853.0
100,30,2.20,4.50,0.80,3,100,1853.0
100,30,2.20,4.50,0.80,3,150,1853.0
100,30,2.20,4.50,0.80,3,200,1853.0
100,30,2.20,4.50,0.80,5,50,1876.0
100,30,2.20,4.50,0.80,5,100,1876.0
100,30,2.20,4.50,0.80,5,150,1876.0
100,30,2.20,4.50,0.80,5,200,1876.0
100,30,2.20,4.50,0.80,7,50,1843.0
100,30,2.20,4.50,0.80,7,100,1843.0
100,30,2.20,4.50,0.80,7,150,1843.0
100,30,2.20,4.50,0.80,7,200,1843.0
100,30,2.20,4.50,0.80,9,50,1861.0
100,30,2.20,4.50,0.80,9,100,1861.0
100,30,2.20,4.50,0.80,9,150,1861.0
100,30,2.20,4.50,0.80,9,200,1861.0
100,30,2.20,4.50,0.80,11,50,1832.0
100,30,2.20,4.50,0.80,11,100,1832.0
100,30,2.20,4.50,0.80,11,150,1832.0
100,30,2.20,4.50,0.80,11,200,1832.0
100,30,2.20,4.50,0.80,13,50,1851.0
100,30,2.20,4.50,0.80,13,100,1851.0
100,30,2.20,4.50,0.80,13,150,1851.0
100,30,2.20,4.50,0.80,13,200,1851.0
100,30,2.20,4.50,0.90,1,50,1969.0
100,30,2.20,4.50,0.90,1,100,1856.0
100,30,2.20,4.50,0.90,1,150,1856.0
100,30,2.20,4.50,0.90,1,200,1856.0
100,30,2.20,4.50,0.90,3,50,1877.0
100,30,2.20,4.50,0.90,3,100,1837.0
100,30,2.20,4.50,0.90,3,150,1837.0
100,30,2.20,4.50,0.90,3,200,1837.0
100,30,2.20,4.50,0.90,5,50,1886.0
100,30,2.20,4.50,0.90,5,100,1867.0
100,30,2.20,4.50,0.90,5,150,1867.0
100,30,2.20,4.50,0.90,5,200,1867.0
100,30,2.20,4.50,0.90,7,50,1855.0
100,30,2.20,4.50,0.90,7,100,1843.0
100,30,2.20,4.50,0.90,7,150,1843.0
100,30,2.20,4.50,0.90,7,200,1843.0
100,30,2.20,4.50,0.90,9,50,1867.0
100,30,2.20,4.50,0.90,9,100,1825.0
100,30,2.20,4.50,0.90,9,150,1825.0
100,30,2.20,4.50,0.90,9,200,1825.0
100,30,2.20,4.50,0.90,11,50,1868.0
100,30,2.20,4.50,0.90,11,100,1842.0
100,30,2.20,4.50,0.90,11,150,1842.0
100,30,2.20,4.50,0.90,11,200,1842.0
100,30,2.20,4.50,0.90,13,50,1847.0
100,30,2.20,4.50,0.90,13,100,1847.0
100,30,2.20,4.50,0.90,13,150,1847.0
100,30,2.20,4.50,0.90,13,200,1847.0
100,30,2.20,4.50,1.00,1,50,2214.0
100,30,2.20,4.50,1.00,1,100,2214.0
100,30,2.20,4.50,1.00,1,150,2189.0
100,30,2.20,4.50,1.00,1,200,2181.0
100,30,2.20,4.50,1.00,3,50,2210.0
100,30,2.20,4.50,1.00,3,100,2147.0
100,30,2.20,4.50,1.00,3,150,2092.0
100,30,2.20,4.50,1.00,3,200,1972.0
100,30,2.20,4.50,1.00,5,50,2200.0
100,30,2.20,4.50,1.00,5,100,2095.0
100,30,2.20,4.50,1.00,5,150,2010.0
